layer_id,value_text,occurrences,proposed_code,match_method,similarity_score
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","NOSE","containment","1.000"
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","CHEEK","containment","1.000"
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","LIPS","containment","1.000"
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","MIDFACE","containment","1.000"
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","FACE","trigram","0.600"
"ANATOMY","Periorbital and midface region including eye, eyebrow, cheek, nose, lips","1","BROW","trigram","0.600"
"ANATOMY","Periorbital and temple/cheek facial region","1","CHEEK","containment","1.000"
"ANATOMY","Periorbital and temple/cheek facial region","1","FACE","trigram","0.600"
"ANATOMY","Periorbital face region visible","1","FACE","containment","1.000"
"ANATOMY","Posterior and crown region of scalp, ears, and upper neck visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior and crown region of scalp, ears, and upper neck visible","1","CROWN","containment","1.000"
"ANATOMY","Posterior and crown region of scalp, ears, and upper neck visible","1","NECK","containment","1.000"
"ANATOMY","Posterior and crown region of the scalp","1","SCALP","containment","1.000"
"ANATOMY","Posterior and crown region of the scalp","1","CROWN","containment","1.000"
"ANATOMY","Posterior head, crown/vertex scalp, neck, and ear visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior head, crown/vertex scalp, neck, and ear visible","1","NECK","containment","1.000"
"ANATOMY","Posterior head, crown/vertex scalp, neck, and ear visible","1","CROWN","containment","1.000"
"ANATOMY","Posterior head, scalp, ears, and neck","1","NECK","containment","1.000"
"ANATOMY","Posterior head, scalp, ears, and neck","1","SCALP","containment","1.000"
"ANATOMY","Posterior neck, shoulder, and upper back skin","1","NECK","containment","1.000"
"ANATOMY","Posterior neck, shoulder, and upper back skin visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ear region","1","CROWN","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ear region","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ears","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ears","1","CROWN","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ears visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, crown, and ears visible","1","CROWN","containment","1.000"
"ANATOMY","Posterior scalp, crown, neck, and ears visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, crown, neck, and ears visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, crown, neck, and ears visible","1","CROWN","containment","1.000"
"ANATOMY","Posterior scalp, crown/whorl area, ears, and neck visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, crown/whorl area, ears, and neck visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, crown/whorl area, ears, and neck visible","1","CROWN","containment","1.000"
"ANATOMY","Posterior scalp, ear, and neck visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, ear, and neck visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, ears, and upper neck visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior scalp, ears, and upper neck visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, ears, neck, and hairline visible","1","NECK","containment","1.000"
"ANATOMY","Posterior scalp, ears, neck, and hairline visible","1","SCALP","containment","1.000"
"ANATOMY","Posterior/superior scalp region","1","SCALP","containment","1.000"
"ANATOMY","Practitioner's hands, face, and patient's chin/lips visible","1","CHIN","containment","1.000"
"ANATOMY","Practitioner's hands, face, and patient's chin/lips visible","1","LIPS","containment","1.000"
"ANATOMY","Practitioner's hands, face, and patient's chin/lips visible","1","FACE","containment","1.000"
"ANATOMY","Reclined person's head, forehead, and scalp/hairline visible","1","SCALP","containment","1.000"
"ANATOMY","Reclined person's head, forehead, and scalp/hairline visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Reddened scalp/head area of a patient","1","SCALP","containment","1.000"
"ANATOMY","Reddish scalp/tissue area","1","SCALP","containment","1.000"
"ANATOMY","Right facial and head profile visible","1","FACE","trigram","0.600"
"ANATOMY","Right facial profile, ear, temple, and hairline visible","1","FACE","trigram","0.600"
"ANATOMY","Right-side facial profile including nose, eye, ear, cheek, jaw, neck","1","NOSE","containment","1.000"
"ANATOMY","Right-side facial profile including nose, eye, ear, cheek, jaw, neck","1","NECK","containment","1.000"
"ANATOMY","Right-side facial profile including nose, eye, ear, cheek, jaw, neck","1","CHEEK","containment","1.000"
"ANATOMY","Right-side facial profile including nose, eye, ear, cheek, jaw, neck","1","FACE","trigram","0.600"
"ANATOMY","Scalp and crown area of the head visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown area of the head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown area with parted hair","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown area with parted hair","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown area with visible thinning hair","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown area with visible thinning hair","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown hair whorl visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown hair whorl visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown of head visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown of head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown of the head","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown of the head","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region of the head","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region of the head","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region of the head visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region of the head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region visible with thinning hair","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region visible with thinning hair","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region with hair of varying density","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region with hair of varying density","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region with hair thinning pattern","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region with hair thinning pattern","1","SCALP","containment","1.000"
"ANATOMY","Scalp and crown region with visible thinning/bald patch","1","CROWN","containment","1.000"
"ANATOMY","Scalp and crown region with visible thinning/bald patch","1","SCALP","containment","1.000"
"ANATOMY","Scalp and ear visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and forehead visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and forehead visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Scalp and hair area at crown/part visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair area at crown/part visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair at crown of head visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair at crown of head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair at crown/vertex region","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair at crown/vertex region","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair at the crown/back of the head","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair at the crown/back of the head","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair at the vertex/crown region","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair at the vertex/crown region","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair on crown/mid-scalp region visible from above","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hair on crown/mid-scalp region visible from above","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair region","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair region of seated person visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible from behind","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible on patient","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible on seated individual","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible on seated person","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible on top and back of head","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible on top and back of patient's head","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hair visible, partial arm and hand visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline of reclined man visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline of seated person visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline of the head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline region","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline region visible with pinkish skin tone","1","SCALP","containment","1.000"
"ANATOMY","Scalp and hairline visible near crown area","1","CROWN","containment","1.000"
"ANATOMY","Scalp and hairline visible near crown area","1","SCALP","containment","1.000"
"ANATOMY","Scalp and head region visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and nose region visible","1","NOSE","containment","1.000"
"ANATOMY","Scalp and nose region visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and parted hair region visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and top of head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp and top/back of head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp area with pink/red skin tone visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp crown/whorl area with visible part in hair","1","CROWN","containment","1.000"
"ANATOMY","Scalp crown/whorl area with visible part in hair","1","SCALP","containment","1.000"
"ANATOMY","Scalp of the head, crown to occipital region","1","CROWN","containment","1.000"
"ANATOMY","Scalp of the head, crown to occipital region","1","SCALP","containment","1.000"
"ANATOMY","Scalp or skin area near hairline","1","SCALP","containment","1.000"
"ANATOMY","Scalp region visible under drape","1","SCALP","containment","1.000"
"ANATOMY","Scalp region visible under drape","1","UNDER_EYE","trigram","0.600"
"ANATOMY","Scalp region visible, draped with gauze","1","SCALP","containment","1.000"
"ANATOMY","Scalp skin surface visible in close-up","1","SCALP","containment","1.000"
"ANATOMY","Scalp skin surface visible in close-up","1","FACE","trigram","0.600"
"ANATOMY","Scalp skin with dense hair follicles","1","SCALP","containment","1.000"
"ANATOMY","Scalp skin with hair-bearing area and scattered small marks","1","SCALP","containment","1.000"
"ANATOMY","Scalp visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp visible at hair part","1","SCALP","containment","1.000"
"ANATOMY","Scalp visible in close-up","1","SCALP","containment","1.000"
"ANATOMY","Scalp visible, reddish-purple and mottled","1","SCALP","containment","1.000"
"ANATOMY","Scalp with ink-marked grid pattern","1","SCALP","containment","1.000"
"ANATOMY","Scalp with receding hairline and thinning crown visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp with receding hairline and thinning crown visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp with two illuminated circular skin areas","1","SCALP","containment","1.000"
"ANATOMY","Scalp, crown region, ears, neck visible","1","NECK","containment","1.000"
"ANATOMY","Scalp, crown region, ears, neck visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp, crown region, ears, neck visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp, crown, and back of head visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp, crown, and back of head visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp, crown, and back-of-head region visible","1","CROWN","containment","1.000"
"ANATOMY","Scalp, crown, and back-of-head region visible","1","SCALP","containment","1.000"
"ANATOMY","Scalp, crown, and frontal hairline visible","1","FRONTAL_HAIRLINE","containment","1.000"
"ANATOMY","Scalp, crown, and frontal hairline visible","1","SCALP","containment","1.000"
